,year,race_num,race_name,location,start_date,driver,price,points,constructor,country_code,meeting_key_x,month,start_epoch,meeting_key_y,price_change_prev_race,price_rank,points_last_three_avg,points_last_five_avg,ppm_last_3,ppm_last_5
1518,2025,17,Azerbaijan Grand Prix,Baku,2025-09-21 11:00:00+00:00,GAS,4.5,5.0,ALP,AZE,1269,9,1758452400,1269,-0.3,19.0,1.67,1.2,0.37,0.27
1524,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,NOR,30.9,25.0,MCL,SGP,1270,10,1759665600,1270,-0.3,1.0,14.67,23.8,0.47,0.77
1523,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,VER,28.5,27.0,RBR,SGP,1270,10,1759665600,1270,0.3,2.0,40.0,32.2,1.4,1.13
1525,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,PIA,26.9,19.0,MCL,SGP,1270,10,1759665600,1270,-0.1,3.0,18.0,25.0,0.67,0.93
1527,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,LEC,23.0,16.0,FER,SGP,1270,10,1759665600,1270,-0.3,4.0,4.67,12.8,0.2,0.56
1528,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,HAM,22.9,17.0,FER,SGP,1270,10,1759665600,1270,-0.3,5.0,7.33,13.2,0.32,0.58
1526,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,RUS,22.7,35.0,MER,SGP,1270,10,1759665600,1270,0.1,6.0,22.67,24.8,1.0,1.09
1529,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,ANT,14.9,17.0,MER,SGP,1270,10,1759665600,1270,-0.2,7.0,9.67,12.0,0.65,0.81
1531,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,ALB,13.0,6.0,WIL,SGP,1270,10,1759665600,1270,0.6,8.0,18.33,16.2,1.41,1.25
1536,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,STR,9.9,10.0,AMR,SGP,1270,10,1759665600,1270,-0.6,9.0,6.0,8.0,0.61,0.81
1532,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,TSU,9.8,4.0,RBR,SGP,1270,10,1759665600,1270,,10.0,10.0,8.2,1.02,0.84
1535,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,HUL,8.6,-8.0,STK,SGP,1270,10,1759665600,1270,-0.6,11.0,-2.67,2.6,-0.31,0.3
1534,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,OCO,8.3,2.0,HAS,SGP,1270,10,1759665600,1270,-0.2,12.0,7.33,6.2,0.88,0.75
1542,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,ALO,7.3,30.0,AMR,SGP,1270,10,1759665600,1270,-0.6,13.0,-1.67,3.8,-0.23,0.52
1530,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,BEA,7.3,6.0,HAS,SGP,1270,10,1759665600,1270,0.6,13.0,12.0,5.0,1.64,0.68
1538,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,HAD,6.9,3.0,RB,SGP,1270,10,1759665600,1270,0.6,14.0,16.33,9.2,2.37,1.33
1543,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,BOR,5.9,-1.0,STK,SGP,1270,10,1759665600,1270,0.2,15.0,6.67,10.2,1.13,1.73
1540,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,LAW,5.9,3.0,RB,SGP,1270,10,1759665600,1270,,15.0,12.33,9.8,2.09,1.66
1537,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,SAI,5.7,8.0,WIL,SGP,1270,10,1759665600,1270,0.6,16.0,12.33,9.8,2.16,1.72
1544,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,COL,4.5,3.0,ALP,SGP,1270,10,1759665600,1270,0.0,17.0,4.0,1.2,0.89,0.27
1541,2025,18,Singapore Grand Prix,Marina Bay,2025-10-05 12:00:00+00:00,GAS,4.5,2.0,ALP,SGP,1270,10,1759665600,1270,0.0,17.0,3.33,-0.8,0.74,-0.18
1547,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,NOR,30.8,9.0,MCL,USA,1271,10,1760900400,1271,-0.1,1.0,24.67,21.0,0.8,0.68
1546,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,VER,28.8,48.0,RBR,USA,1271,10,1760900400,1271,0.3,2.0,39.33,31.6,1.37,1.1
1548,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,PIA,26.6,-2.0,MCL,USA,1271,10,1760900400,1271,-0.3,3.0,9.33,20.4,0.35,0.77
1549,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,RUS,23.0,24.0,MER,USA,1271,10,1760900400,1271,0.3,4.0,28.0,28.0,1.22,1.22
1550,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,LEC,22.9,48.0,FER,USA,1271,10,1760900400,1271,-0.1,5.0,14.33,10.0,0.63,0.44
1551,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,HAM,22.8,32.0,FER,USA,1271,10,1760900400,1271,-0.1,6.0,18.33,8.6,0.8,0.38
1552,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,ANT,15.1,22.0,MER,USA,1271,10,1760900400,1271,0.2,7.0,15.0,11.2,0.99,0.74
1554,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,ALB,12.8,20.0,WIL,USA,1271,10,1760900400,1271,-0.2,8.0,11.33,14.6,0.89,1.14
1555,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,TSU,9.6,37.0,RBR,USA,1271,10,1760900400,1271,,9.0,7.67,7.6,0.8,0.79
1559,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,STR,9.3,-3.0,AMR,USA,1271,10,1760900400,1271,-0.6,10.0,2.33,8.2,0.25,0.88
1558,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,HUL,8.0,2.0,STK,USA,1271,10,1760900400,1271,-0.6,11.0,-8.0,-0.4,-1.0,-0.05
1557,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,OCO,7.7,-8.0,HAS,USA,1271,10,1760900400,1271,-0.6,12.0,3.0,6.0,0.39,0.78
1553,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,BEA,7.1,14.0,HAS,USA,1271,10,1760900400,1271,-0.2,13.0,5.0,4.8,0.7,0.68
1561,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,HAD,7.1,3.0,RB,USA,1271,10,1760900400,1271,0.2,13.0,6.33,11.2,0.89,1.58
1565,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,ALO,6.7,-16.0,AMR,USA,1271,10,1760900400,1271,-0.6,14.0,4.0,8.4,0.6,1.25
1563,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,LAW,6.5,15.0,RB,USA,1271,10,1760900400,1271,,15.0,7.0,11.0,1.08,1.69
1560,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,SAI,6.3,-3.0,WIL,USA,1271,10,1760900400,1271,0.6,16.0,14.67,10.2,2.33,1.62
1566,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,BOR,6.1,17.0,STK,USA,1271,10,1760900400,1271,0.2,17.0,6.33,8.6,1.04,1.41
1567,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,COL,4.5,7.0,ALP,USA,1271,10,1760900400,1271,0.0,18.0,1.33,2.2,0.3,0.49
1564,2025,19,United States Grand Prix,Austin,2025-10-19 19:00:00+00:00,GAS,4.5,3.0,ALP,USA,1271,10,1760900400,1271,0.0,18.0,4.0,2.4,0.89,0.53
1570,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,NOR,30.5,36.0,MCL,MEX,1272,10,1761508800,1272,-0.3,1.0,15.33,15.6,0.5,0.51
1569,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,VER,29.1,26.0,RBR,MEX,1272,10,1761508800,1272,0.3,2.0,40.0,39.0,1.37,1.34
1571,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,PIA,26.3,25.0,MCL,MEX,1272,10,1761508800,1272,-0.3,3.0,0.33,14.2,0.01,0.54
1572,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,RUS,23.3,23.0,MER,MEX,1272,10,1761508800,1272,0.3,4.0,29.67,25.4,1.27,1.09
1573,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,LEC,23.0,29.0,FER,MEX,1272,10,1761508800,1272,0.1,5.0,23.33,15.6,1.01,0.68
1574,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,HAM,22.7,14.0,FER,MEX,1272,10,1761508800,1272,-0.1,6.0,20.33,14.2,0.9,0.63
1575,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,ANT,15.7,20.0,MER,MEX,1272,10,1761508800,1272,0.6,7.0,20.33,13.6,1.29,0.87
1577,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,ALB,13.0,13.0,WIL,MEX,1272,10,1761508800,1272,0.2,8.0,13.0,16.2,1.0,1.25
1578,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,TSU,10.2,3.0,RBR,MEX,1272,10,1761508800,1272,,9.0,26.0,19.4,2.55,1.9
1582,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,STR,8.7,14.0,AMR,MEX,1272,10,1761508800,1272,-0.6,10.0,1.67,5.0,0.19,0.57
1576,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,BEA,7.7,36.0,HAS,MEX,1272,10,1761508800,1272,0.6,11.0,8.67,11.2,1.13,1.45
1581,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,HUL,7.4,-16.0,STK,MEX,1272,10,1761508800,1272,-0.6,12.0,-0.67,-2.8,-0.09,-0.38
1586,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,LAW,7.1,-18.0,RB,MEX,1272,10,1761508800,1272,,13.0,4.0,3.6,0.56,0.51
1580,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,OCO,7.1,9.0,HAS,MEX,1272,10,1761508800,1272,-0.6,13.0,0.0,3.2,0.0,0.45
1583,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,SAI,6.9,6.0,WIL,MEX,1272,10,1761508800,1272,0.6,14.0,12.67,8.4,1.84,1.22
1589,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,BOR,6.7,12.0,STK,MEX,1272,10,1761508800,1272,0.6,15.0,7.67,7.2,1.14,1.07
1584,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,HAD,6.5,-2.0,RB,MEX,1272,10,1761508800,1272,-0.6,16.0,3.33,11.0,0.51,1.69
1588,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,ALO,6.1,-15.0,AMR,MEX,1272,10,1761508800,1272,-0.6,17.0,3.67,1.8,0.6,0.3
1590,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,COL,4.5,4.0,ALP,MEX,1272,10,1761508800,1272,0.0,18.0,3.67,4.4,0.82,0.98
1587,2025,20,Mexico City Grand Prix,Mexico City,2025-10-26 20:00:00+00:00,GAS,4.5,9.0,ALP,MEX,1272,10,1761508800,1272,0.0,18.0,3.33,3.0,0.74,0.67
1593,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,NOR,30.4,49.0,MCL,BRA,1273,11,1762707600,1273,-0.1,1.0,23.33,23.8,0.77,0.78
1592,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,VER,29.2,63.0,RBR,BRA,1273,11,1762707600,1273,0.1,2.0,33.67,38.4,1.15,1.32
1594,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,PIA,26.0,-1.0,MCL,BRA,1273,11,1762707600,1273,-0.3,3.0,14.0,10.2,0.54,0.39
1595,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,RUS,23.4,31.0,MER,BRA,1273,11,1762707600,1273,0.1,4.0,27.33,26.2,1.17,1.12
1596,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,LEC,23.3,-2.0,FER,BRA,1273,11,1762707600,1273,0.3,5.0,31.0,24.0,1.33,1.03
1597,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,HAM,22.8,-11.0,FER,BRA,1273,11,1762707600,1273,0.1,6.0,21.0,20.2,0.92,0.89
1598,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,ANT,16.3,40.0,MER,BRA,1273,11,1762707600,1273,0.6,7.0,19.67,17.4,1.21,1.07
1600,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,ALB,13.2,19.0,WIL,BRA,1273,11,1762707600,1273,0.2,8.0,13.0,13.4,0.98,1.02
1601,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,TSU,10.8,11.0,RBR,BRA,1273,11,1762707600,1273,,9.0,14.33,16.8,1.33,1.56
1605,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,STR,8.5,-1.0,AMR,BRA,1273,11,1762707600,1273,-0.2,10.0,7.0,3.6,0.82,0.42
1599,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,BEA,8.3,30.0,HAS,BRA,1273,11,1762707600,1273,0.6,11.0,18.67,13.0,2.25,1.57
1612,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,BOR,7.3,-24.0,STK,BRA,1273,11,1762707600,1273,0.6,12.0,9.33,9.6,1.28,1.32
1604,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,HUL,6.8,5.0,STK,BRA,1273,11,1762707600,1273,-0.6,13.0,-7.33,-7.6,-1.08,-1.12
1609,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,LAW,6.5,14.0,RB,BRA,1273,11,1762707600,1273,,14.0,-7.33,1.6,-1.13,0.25
1603,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,OCO,6.5,17.0,HAS,BRA,1273,11,1762707600,1273,-0.6,14.0,1.0,2.0,0.15,0.31
1606,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,SAI,6.3,15.0,WIL,BRA,1273,11,1762707600,1273,-0.6,15.0,3.67,9.4,0.58,1.49
1607,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,HAD,5.9,13.0,RB,BRA,1273,11,1762707600,1273,-0.6,16.0,1.33,4.0,0.23,0.68
1611,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,ALO,5.5,2.0,AMR,BRA,1273,11,1762707600,1273,-0.6,17.0,-0.33,-3.8,-0.06,-0.69
1613,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,COL,4.7,-16.0,ALP,BRA,1273,11,1762707600,1273,0.2,18.0,4.67,3.0,0.99,0.64
1610,2025,21,São Paulo Grand Prix,São Paulo,2025-11-09 17:00:00+00:00,GAS,4.7,21.0,ALP,BRA,1273,11,1762707600,1273,0.2,18.0,4.67,4.8,0.99,1.02
1616,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,NOR,30.5,-10.0,MCL,USA,1274,11,1763870400,1274,0.1,1.0,31.33,26.2,1.03,0.86
1615,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,VER,29.5,56.0,RBR,USA,1274,11,1763870400,1274,0.3,2.0,45.67,41.8,1.55,1.42
1617,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,PIA,25.7,-14.0,MCL,USA,1274,11,1763870400,1274,-0.3,3.0,7.33,5.0,0.29,0.19
1618,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,RUS,23.5,30.0,MER,USA,1274,11,1763870400,1274,0.1,4.0,26.0,28.6,1.11,1.22
1619,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,LEC,23.4,23.0,FER,USA,1274,11,1763870400,1274,0.1,5.0,25.0,19.4,1.07,0.83
1620,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,HAM,22.5,18.0,FER,USA,1274,11,1763870400,1274,-0.3,6.0,11.67,12.8,0.52,0.57
1621,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,ANT,16.9,32.0,MER,USA,1274,11,1763870400,1274,0.6,7.0,27.33,24.2,1.62,1.43
1623,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,ALB,13.8,-17.0,WIL,USA,1274,11,1763870400,1274,0.6,8.0,17.33,14.2,1.26,1.03
1624,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,TSU,11.4,9.0,RBR,USA,1274,11,1763870400,1274,,9.0,8.33,13.0,0.73,1.14
1622,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,BEA,8.9,10.0,HAS,USA,1274,11,1763870400,1274,0.6,10.0,26.67,18.4,3.0,2.07
1628,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,STR,7.9,-20.0,AMR,USA,1274,11,1763870400,1274,-0.6,11.0,3.33,3.6,0.42,0.46
1635,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,BOR,6.7,-20.0,STK,USA,1274,11,1763870400,1274,-0.6,12.0,1.67,2.2,0.25,0.33
1626,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,OCO,6.7,9.0,HAS,USA,1274,11,1763870400,1274,0.2,12.0,6.0,5.2,0.9,0.78
1629,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,SAI,6.5,16.0,WIL,USA,1274,11,1763870400,1274,0.2,13.0,6.0,11.8,0.92,1.82
1627,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,HUL,6.2,11.0,STK,USA,1274,11,1763870400,1274,-0.6,14.0,-3.0,-2.6,-0.48,-0.42
1632,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,LAW,5.9,-1.0,RB,USA,1274,11,1763870400,1274,,15.0,9.0,-1.8,1.53,-0.31
1630,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,HAD,5.7,16.0,RB,USA,1274,11,1763870400,1274,-0.2,16.0,4.67,4.2,0.82,0.74
1633,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,GAS,5.3,-2.0,ALP,USA,1274,11,1763870400,1274,0.6,17.0,11.0,8.0,2.08,1.51
1634,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,ALO,4.9,2.0,AMR,USA,1274,11,1763870400,1274,-0.6,18.0,-9.67,-0.4,-1.97,-0.08
1636,2025,22,Las Vegas Grand Prix,Las Vegas,2025-11-23 04:00:00+00:00,COL,4.5,0.0,ALP,USA,1274,11,1763870400,1274,-0.2,19.0,-1.67,-0.2,-0.37,-0.04
1639,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,NOR,30.4,25.0,MCL,QAT,1275,11,1764518400,1275,-0.1,1.0,25.0,21.8,0.82,0.72
1638,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,VER,29.8,55.0,RBR,QAT,1275,11,1764518400,1275,0.3,2.0,48.33,44.0,1.62,1.48
1640,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,PIA,25.4,46.0,MCL,QAT,1275,11,1764518400,1275,-0.3,3.0,3.33,5.4,0.13,0.21
1641,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,RUS,23.6,22.0,MER,QAT,1275,11,1764518400,1275,0.1,4.0,28.0,28.6,1.19,1.21
1642,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,LEC,23.3,5.0,FER,QAT,1275,11,1764518400,1275,-0.1,5.0,16.67,22.8,0.72,0.98
1643,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,HAM,22.2,10.0,FER,QAT,1275,11,1764518400,1275,-0.3,6.0,7.0,14.0,0.32,0.63
1644,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,ANT,17.5,23.0,MER,QAT,1275,11,1764518400,1275,0.6,7.0,30.67,26.2,1.75,1.5
1646,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,ALB,13.2,5.0,WIL,QAT,1275,11,1764518400,1275,-0.6,8.0,5.0,8.2,0.38,0.62
1647,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,TSU,11.2,12.0,RBR,QAT,1275,11,1764518400,1275,,9.0,9.67,8.6,0.86,0.77
1645,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,BEA,9.5,-17.0,HAS,QAT,1275,11,1764518400,1275,0.6,10.0,25.33,19.2,2.67,2.02
1649,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,OCO,7.3,6.0,HAS,QAT,1275,11,1764518400,1275,0.6,11.0,11.67,5.8,1.6,0.79
1651,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,STR,7.3,2.0,AMR,QAT,1275,11,1764518400,1275,-0.6,11.0,-2.33,0.0,-0.32,0.0
1652,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,SAI,7.1,27.0,WIL,QAT,1275,11,1764518400,1275,0.6,12.0,12.33,8.4,1.74,1.18
1653,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,HAD,6.3,1.0,RB,QAT,1275,11,1764518400,1275,0.6,13.0,9.0,6.6,1.43,1.05
1658,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,BOR,6.1,14.0,STK,QAT,1275,11,1764518400,1275,-0.6,14.0,-10.67,-3.2,-1.75,-0.52
1656,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,GAS,5.9,3.0,ALP,QAT,1275,11,1764518400,1275,0.6,15.0,9.33,6.6,1.58,1.12
1650,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,HUL,5.6,-18.0,STK,QAT,1275,11,1764518400,1275,-0.6,16.0,0.0,-1.2,0.0,-0.21
1655,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,LAW,5.3,11.0,RB,QAT,1275,11,1764518400,1275,,17.0,3.0,7.4,0.57,1.4
1657,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,ALO,4.5,12.0,AMR,QAT,1275,11,1764518400,1275,-0.4,18.0,-3.67,0.6,-0.82,0.13
1659,2025,23,Qatar Grand Prix,Lusail,2025-11-30 16:00:00+00:00,COL,4.5,6.0,ALP,QAT,1275,11,1764518400,1275,0.0,18.0,-4.0,-0.4,-0.89,-0.09
1662,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,NOR,30.3,29.0,MCL,UAE,1276,12,1765112400,1276,-0.1,1.0,21.33,21.8,0.7,0.72
1661,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,VER,30.1,46.0,RBR,UAE,1276,12,1765112400,1276,0.3,2.0,58.0,49.6,1.93,1.65
1663,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,PIA,25.1,28.0,MCL,UAE,1276,12,1765112400,1276,-0.3,3.0,10.33,10.8,0.41,0.43
1664,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,RUS,23.7,20.0,MER,UAE,1276,12,1765112400,1276,0.1,4.0,27.67,26.0,1.17,1.1
1665,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,LEC,23.0,35.0,FER,UAE,1276,12,1765112400,1276,-0.3,5.0,8.67,20.6,0.38,0.9
1666,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,HAM,21.9,28.0,FER,UAE,1276,12,1765112400,1276,-0.3,6.0,5.67,12.6,0.26,0.58
1667,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,ANT,18.1,5.0,MER,UAE,1276,12,1765112400,1276,0.6,7.0,31.67,27.4,1.75,1.51
1669,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,ALB,12.6,10.0,WIL,UAE,1276,12,1765112400,1276,-0.6,8.0,2.33,8.0,0.18,0.63
1670,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,TSU,11.4,1.0,RBR,UAE,1276,12,1765112400,1276,,9.0,11.0,10.6,0.96,0.93
1668,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,BEA,9.3,6.0,HAS,UAE,1276,12,1765112400,1276,-0.2,10.0,7.67,14.6,0.82,1.57
1672,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,OCO,7.9,21.0,HAS,UAE,1276,12,1765112400,1276,0.6,11.0,10.67,6.6,1.35,0.84
1675,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,SAI,7.7,3.0,WIL,UAE,1276,12,1765112400,1276,0.6,12.0,19.33,12.2,2.51,1.58
1676,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,HAD,6.9,-2.0,RB,UAE,1276,12,1765112400,1276,0.6,13.0,10.0,6.2,1.45,0.9
1674,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,STR,6.7,20.0,AMR,UAE,1276,12,1765112400,1276,-0.6,14.0,-6.33,-1.6,-0.94,-0.24
1679,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,GAS,6.5,3.0,ALP,UAE,1276,12,1765112400,1276,0.6,15.0,7.33,6.8,1.13,1.05
1678,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,LAW,5.9,1.0,RB,UAE,1276,12,1765112400,1276,,16.0,7.67,4.2,1.3,0.71
1681,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,BOR,5.5,6.0,STK,UAE,1276,12,1765112400,1276,-0.6,17.0,-10.0,-0.2,-1.82,-0.04
1673,2025,24,Abu Dhabi Grand Prix,Yas Island,2025-12-07 13:00:00+00:00,HUL,5.0,24.0,STK,UAE,1276,12,1765112400,1276,-0.6,18.0,-0.67,-3.2,-0.13,-0.64
